Points_0,Points_1,Points_2,U_0,U_1,U_2,VectorGradient_0,VectorGradient_1,VectorGradient_2,VectorGradient_3,VectorGradient_4,VectorGradient_5,VectorGradient_6,VectorGradient_7,VectorGradient_8
25.7058,0,11.3841,4.845,0,-0.117191,0.0703816,0,1.27278,0,0,0,-0.114811,0,-0.0700557
26.4942,0,11.3841,4.89606,0,-0.212819,0.0577736,0,1.25421,0,0,0,-0.126835,0,-0.0573827
27.2316,0,11.3841,4.93373,0,-0.310576,0.0432271,0,1.23878,0,0,0,-0.137187,0,-0.0427899
27.9213,0,11.3841,4.95823,0,-0.40847,0.026895,0,1.2263,0,0,0,-0.145427,0,-0.0264288
28.5663,0,11.3841,4.97003,0,-0.504563,0.0089935,0,1.21673,0,0,0,-0.151143,0,-0.00851737
29.1696,0,11.3841,4.96979,0,-0.597027,-0.0102073,0,1.2101,0,0,0,-0.153967,0,0.0106545
29.7339,0,11.3841,4.95838,0,-0.684191,-0.0303461,0,1.20656,0,0,0,-0.15359,0,0.0307232
30.2617,0,11.3841,4.93687,0,-0.764582,-0.0509827,0,1.20627,0,0,0,-0.149786,0,0.0512504
30.7553,0,11.3841,4.9065,0,-0.836967,-0.0716309,0,1.20939,0,0,0,-0.142418,0,0.0717235
31.217,0,11.3841,4.86863,0,-0.900369,-0.0917213,0,1.21606,0,0,0,-0.131439,0,0.0915528
31.6488,0,11.3841,4.82476,0,-0.954081,-0.110585,0,1.22634,0,0,0,-0.116861,0,0.110066
32.0527,0,11.3841,4.77649,0,-0.997644,-0.127483,0,1.24018,0,0,0,-0.0987146,0,0.126508
32.4304,0,11.3841,4.7255,0,-1.0308,-0.141604,0,1.25735,0,0,0,-0.0769731,0,0.140019
32.7837,0,11.3841,4.67351,0,-1.05345,-0.151982,0,1.27741,0,0,0,-0.0514876,0,0.149628
33.1141,0,11.3841,4.62233,0,-1.06556,-0.157521,0,1.29963,0,0,0,-0.0219483,0,0.15425
33.4232,0,11.3841,4.57377,0,-1.06712,-0.156964,0,1.32297,0,0,0,0.0120346,0,0.152648
33.7122,0,11.3841,4.5297,0,-1.05817,-0.148851,0,1.34589,0,0,0,0.0507416,0,0.143458
33.9826,0,11.3841,4.49198,0,-1.03887,-0.131533,0,1.36626,0,0,0,0.0939352,0,0.125334
34.2354,0,11.3841,4.46245,0,-1.00967,-0.10343,0,1.38122,0,0,0,0.140189,0,0.0972692
34.4719,0,11.3841,4.44275,0,-0.971625,-0.0637829,0,1.38728,0,0,0,0.18627,0,0.0592938
34.6931,0,11.3841,4.43399,0,-0.926552,-0.0140677,0,1.38105,0,0,0,0.227136,0,0.0133786
34.9,0,11.3841,4.43628,0,-0.877045,0.041332,0,1.36088,0,0,0,0.261648,0,-0.0365406
10.1,0,11.7233,4.10215,0,0.0375136,-0.0297205,0,2.68914,0,0,0,0.186616,0,0.0299607
10.3069,0,11.7233,4.10007,0,0.0758355,0.00665885,0,2.62774,0,0,0,0.183903,0,-0.0040478
10.5281,0,11.7233,4.10545,0,0.115992,0.0387651,0,2.55994,0,0,0,0.173862,0,-0.0352633
10.7647,0,11.7233,4.11824,0,0.15588,0.0637912,0,2.48796,0,0,0,0.155892,0,-0.0606893
11.0175,0,11.7233,4.1375,0,0.193535,0.0802455,0,2.41528,0,0,0,0.133218,0,-0.0785365
11.2879,0,11.7233,4.16173,0,0.227436,0.0886263,0,2.34507,0,0,0,0.109026,0,-0.0886283
11.577,0,11.7233,4.18926,0,0.256657,0.0905753,0,2.27944,0,0,0,0.0858351,0,-0.0920483
11.8861,0,11.7233,4.21858,0,0.280866,0.0881429,0,2.21928,0,0,0,0.0652451,0,-0.0905733
12.2165,0,11.7233,4.24853,0,0.300206,0.08329,0,2.16443,0,0,0,0.0479951,0,-0.0861273
12.5698,0,11.7233,4.27841,0,0.315139,0.0775658,0,2.1141,0,0,0,0.0341735,0,-0.0803999
12.9476,0,11.7233,4.30791,0,0.326277,0.0720955,0,2.06715,0,0,0,0.0234651,0,-0.0746681
13.3515,0,11.7233,4.33714,0,0.33426,0.0675786,0,2.02243,0,0,0,0.0153599,0,-0.069772
13.7833,0,11.7233,4.36645,0,0.339668,0.0643684,0,1.97895,0,0,0,0.0092819,0,-0.0661789
14.245,0,11.7233,4.39643,0,0.342961,0.062625,0,1.93591,0,0,0,0.00467201,0,-0.0640777
14.7386,0,11.7233,4.42782,0,0.344454,0.0623204,0,1.89276,0,0,0,0.00102009,0,-0.0634673
15.2664,0,11.7233,4.46145,0,0.344287,0.0633184,0,1.84912,0,0,0,-0.0021259,0,-0.0642243
15.8307,0,11.7233,4.49821,0,0.342406,0.065425,0,1.80477,0,0,0,-0.00516125,0,-0.0661441
16.434,0,11.7233,4.539,0,0.338542,0.0684006,0,1.75969,0,0,0,-0.00843392,0,-0.0689679
17.079,0,11.7233,4.58471,0,0.332177,0.0719556,0,1.71396,0,0,0,-0.0122493,0,-0.0724013
17.7687,0,11.7233,4.63614,0,0.322515,0.0757658,0,1.66776,0,0,0,-0.0168779,0,-0.0761206
18.5061,0,11.7233,4.69394,0,0.308438,0.0794979,0,1.62139,0,0,0,-0.0225607,0,-0.0797783
19.2944,0,11.7233,4.75856,0,0.288462,0.0827976,0,1.57519,0,0,0,-0.0295104,0,-0.0830078
20.1374,0,11.7233,4.83016,0,0.260684,0.0852741,0,1.52956,0,0,0,-0.0379168,0,-0.0854167
21.0386,0,11.7233,4.90848,0,0.222726,0.0865109,0,1.48488,0,0,0,-0.0479381,0,-0.0865738
22.0021,0,11.7233,4.99271,0,0.171688,0.0845533,0,1.44187,0,0,0,-0.0584263,0,-0.0859952
22.9979,0,11.7233,5.07829,0,0.106622,0.0819632,0,1.40201,0,0,0,-0.0707592,0,-0.0832379
23.9615,0,11.7233,5.1573,0,0.0309479,0.0783507,0,1.36691,0,0,0,-0.0850873,0,-0.0781033
24.8628,0,11.7233,5.22545,0,-0.0517604,0.0709271,0,1.33699,0,0,0,-0.0980323,0,-0.0706465
25.7058,0,11.7233,5.28193,0,-0.139796,0.0613241,0,1.3117,0,0,0,-0.110157,0,-0.0609959
26.4942,0,11.7233,5.32628,0,-0.23126,0.0496553,0,1.29041,0,0,0,-0.120977,0,-0.0492874
27.2316,0,11.7233,5.35837,0,-0.324204,0.0360837,0,1.2727,0,0,0,-0.130056,0,-0.0356929
27.9213,0,11.7233,5.37835,0,-0.416697,0.0208328,0,1.25835,0,0,0,-0.136987,0,-0.0204361
28.5663,0,11.7233,5.38666,0,-0.506887,0.00418032,0,1.24725,0,0,0,-0.141403,0,-0.00380267
29.1696,0,11.7233,5.38397,0,-0.593054,-0.0135386,0,1.23936,0,0,0,-0.142995,0,0.0138567
29.7339,0,11.7233,5.37119,0,-0.67366,-0.0319067,0,1.23472,0,0,0,-0.141526,0,0.0321269
30.2617,0,11.7233,5.34942,0,-0.74739,-0.0504485,0,1.23336,0,0,0,-0.13686,0,0.0505314
30.7553,0,11.7233,5.31993,0,-0.813189,-0.0686546,0,1.23528,0,0,0,-0.12896,0,0.0685403
31.217,0,11.7233,5.2841,0,-0.870284,-0.0859597,0,1.24045,0,0,0,-0.117901,0,0.0855784
31.6488,0,11.7233,5.24342,0,-0.918189,-0.101744,0,1.24872,0,0,0,-0.10384,0,0.101036
32.0527,0,11.7233,5.19943,0,-0.956686,-0.115379,0,1.25982,0,0,0,-0.0869739,0,0.114275
32.4304,0,11.7233,5.15369,0,-0.985784,-0.12622,0,1.2733,0,0,0,-0.0674852,0,0.124634
32.7837,0,11.7233,5.10773,0,-1.00566,-0.13357,0,1.28856,0,0,0,-0.0454587,0,0.131439
33.1141,0,11.7233,5.06306,0,-1.01657,-0.136684,0,1.30477,0,0,0,-0.0208779,0,0.133992
33.4232,0,11.7233,5.02115,0,-1.01884,-0.134811,0,1.3209,0,0,0,0.00629845,0,0.131589
33.7122,0,11.7233,4.98337,0,-1.01284,-0.127211,0,1.3357,0,0,0,0.036051,0,0.123574
33.9826,0,11.7233,4.95097,0,-0.998997,-0.113163,0,1.3477,0,0,0,0.0679986,0,0.109432
34.2354,0,11.7233,4.92507,0,-0.977957,-0.0922511,0,1.3553,0,0,0,0.101094,0,0.0889901
34.4719,0,11.7233,4.90648,0,-0.950649,-0.064707,0,1.35689,0,0,0,0.133517,0,0.0626981
34.6931,0,11.7233,4.89564,0,-0.918367,-0.0317998,0,1.35129,0,0,0,0.162849,0,0.0318366
34.9,0,11.7233,4.89244,0,-0.882701,0.00428749,0,1.33811,0,0,0,0.189947,0,-0.00179806
10.1,0,12.0967,5.13151,0,0.0669351,-0.134555,0,2.80237,0,0,0,0.126528,0,0.135653
10.3069,0,12.0967,5.10711,0,0.0933497,-0.101578,0,2.74542,0,0,0,0.128438,0,0.105529
10.5281,0,12.0967,5.08778,0,0.121966,-0.071495,0,2.68346,0,0,0,0.126577,0,0.0759526
10.7647,0,12.0967,5.07409,0,0.151691,-0.0442042,0,2.61697,0,0,0,0.119367,0,0.0486091
11.0175,0,12.0967,5.06604,0,0.181292,-0.0214134,0,2.54764,0,0,0,0.107885,0,0.0250873
11.2879,0,12.0967,5.0632,0,0.209567,-0.00384313,0,2.4775,0,0,0,0.0936289,0,0.00634138
11.577,0,12.0967,5.06478,0,0.235502,0.00859042,0,2.4085,0,0,0,0.0781626,0,-0.00740425
11.8861,0,12.0967,5.06981,0,0.258367,0.0165776,0,2.34215,0,0,0,0.0628351,0,-0.0165697
12.2165,0,12.0967,5.07734,0,0.277751,0.0211566,0,2.27933,0,0,0,0.0486361,0,-0.0220172
12.5698,0,12.0967,5.08655,0,0.29354,0.0234308,0,2.22032,0,0,0,0.036154,0,-0.0248135
12.9476,0,12.0967,5.09687,0,0.305851,0.0244237,0,2.1649,0,0,0,0.0256219,0,-0.0260214
13.3515,0,12.0967,5.10801,0,0.314951,0.0249771,0,2.11252,0,0,0,0.0170083,0,-0.0265596
13.7833,0,12.0967,5.11996,0,0.321176,0.0256969,0,2.06248,0,0,0,0.010099,0,-0.027134
14.245,0,12.0967,5.13298,0,0.324856,0.0270081,0,2.01404,0,0,0,0.00457926,0,-0.0282244
14.7386,0,12.0967,5.14755,0,0.326257,0.029133,0,1.96655,0,0,0,8.84788e-05,0,-0.0301067
15.2664,0,12.0967,5.16432,0,0.325529,0.0321261,0,1.91946,0,0,0,-0.00374326,0,-0.032888
15.8307,0,12.0967,5.18404,0,0.322673,0.0359625,0,1.87236,0,0,0,-0.00727158,0,-0.0365433
16.434,0,12.0967,5.20758,0,0.317499,0.0405267,0,1.825,0,0,0,-0.0108346,0,-0.0409481
17.079,0,12.0967,5.23582,0,0.309589,0.0456037,0,1.77723,0,0,0,-0.0147427,0,-0.0459017
17.7687,0,12.0967,5.26958,0,0.298261,0.0509385,0,1.72909,0,0,0,-0.0192786,0,-0.0511432
18.5061,0,12.0967,5.30962,0,0.282525,0.0562342,0,1.6807,0,0,0,-0.0247014,0,-0.0563617
19.2944,0,12.0967,5.3565,0,0.261032,0.06114,0,1.63227,0,0,0,-0.0312426,0,-0.0612031
20.1374,0,12.0967,5.41051,0,0.23203,0.0652675,0,1.5841,0,0,0,-0.0391062,0,-0.0652692
21.0386,0,12.0967,5.47153,0,0.193304,0.0681812,0,1.53652,0,0,0,-0.0484594,0,-0.0681067
22.0021,0,12.0967,5.53889,0,0.142142,0.0681613,0,1.49025,0,0,0,-0.0581581,0,-0.0691907
22.9979,0,12.0967,5.60869,0,0.0778125,0.0671063,0,1.44694,0,0,0,-0.0695812,0,-0.0680155
23.9615,0,12.0967,5.67392,0,0.00382365,0.0646565,0,1.40843,0,0,0,-0.082837,0,-0.064326
24.8628,0,12.0967,5.73038,0,-0.0763082,0.0585066,0,1.37536,0,0,0,-0.0946305,0,-0.0581708
25.7058,0,12.0967,5.77695,0,-0.160928,0.0500802,0,1.34727,0,0,0,-0.105528,0,-0.0497251
26.4942,0,12.0967,5.81294,0,-0.248201,0.0395608,0,1.32354,0,0,0,-0.115058,0,-0.0391949
27.2316,0,12.0967,5.83806,0,-0.336253,0.0271851,0,1.30376,0,0,0,-0.122812,0,-0.0268229
27.9213,0,12.0967,5.85238,0,-0.423248,0.0132384,0,1.28765,0,0,0,-0.128423,0,-0.0128987
28.5663,0,12.0967,5.85628,0,-0.507452,-0.00194217,0,1.27505,0,0,0,-0.131579,0,0.00223404
29.1696,0,12.0967,5.85043,0,-0.587286,-0.0179717,0,1.26585,0,0,0,-0.132035,0,0.0181775
29.7339,0,12.0967,5.83571,0,-0.661374,-0.0344001,0,1.25998,0,0,0,-0.129637,0,0.0344843
30.2617,0,12.0967,5.81323,0,-0.728585,-0.0507401,0,1.25737,0,0,0,-0.124333,0,0.0506665
30.7553,0,12.0967,5.78423,0,-0.788062,-0.0664904,0,1.25788,0,0,0,-0.116185,0,0.0662117
31.217,0,12.0967,5.75006,0,-0.839241,-0.0811303,0,1.26133,0,0,0,-0.105369,0,0.0806006
31.6488,0,12.0967,5.71212,0,-0.881849,-0.0941376,0,1.26743,0,0,0,-0.0921452,0,0.0933237
32.0527,0,12.0967,5.67182,0,-0.91588,-0.105023,0,1.2758,0,0,0,-0.0768258,0,0.103895
32.4304,0,12.0967,5.63052,0,-0.941552,-0.113335,0,1.2859,0,0,0,-0.05971,0,0.111862
32.7837,0,12.0967,5.58953,0,-0.959239,-0.118616,0,1.29711,0,0,0,-0.0410221,0,0.116806
33.1141,0,12.0967,5.55006,0,-0.969406,-0.120454,0,1.30868,0,0,0,-0.0209015,0,0.118339
33.4232,0,12.0967,5.51319,0,-0.972554,-0.118459,0,1.31976,0,0,0,0.000561185,0,0.116123
33.7122,0,12.0967,5.4799,0,-0.969204,-0.112304,0,1.32944,0,0,0,0.0232535,0,0.109887
33.9826,0,12.0967,5.45101,0,-0.959912,-0.10174,0,1.33681,0,0,0,0.0468655,0,0.0994849
34.2354,0,12.0967,5.42718,0,-0.945318,-0.0867571,0,1.34097,0,0,0,0.0707645,0,0.0849999
34.4719,0,12.0967,5.40885,0,-0.926191,-0.0677359,0,1.34119,0,0,0,0.093972,0,0.0668414
34.6931,0,12.0967,5.39617,0,-0.903453,-0.045505,0,1.33702,0,0,0,0.115291,0,0.0457928
34.9,0,12.0967,5.38901,0,-0.878131,-0.0214672,0,1.32834,0,0,0,0.135921,0,0.0227558
10.1,0,12.5077,6.29594,0,0.143807,-0.236152,0,2.81278,0,0,0,0.067694,0,0.240192
10.3069,0,12.5077,6.24964,0,0.158363,-0.204868,0,2.76606,0,0,0,0.0726255,0,0.212527
10.5281,0,12.5077,6.20634,0,0.174974,-0.176911,0,2.71511,0,0,0,0.0754094,0,0.184524
10.7647,0,12.5077,6.16675,0,0.193138,-0.149592,0,2.65974,0,0,0,0.0749049,0,0.156968
11.0175,0,12.5077,6.13133,0,0.212195,-0.124139,0,2.60058,0,0,0,0.0713,0,0.130902
11.2879,0,12.5077,6.10027,0,0.231387,-0.101412,0,2.53866,0,0,0,0.065107,0,0.107226
11.577,0,12.5077,6.0735,0,0.249945,-0.0819178,0,2.47526,0,0,0,0.0570513,0,0.086564
11.8861,0,12.5077,6.05073,0,0.267162,-0.0657849,0,2.41167,0,0,0,0.0479271,0,0.0691891
12.2165,0,12.5077,6.03147,0,0.282459,-0.0527776,0,2.34902,0,0,0,0.0384791,0,0.0550269
12.5698,0,12.5077,6.01522,0,0.295418,-0.0424272,0,2.28817,0,0,0,0.029317,0,0.0437162
12.9476,0,12.5077,6.00147,0,0.305794,-0.0341398,0,2.2296,0,0,0,0.0208702,0,0.0347093
13.3515,0,12.5077,5.98985,0,0.313494,-0.0272802,0,2.17346,0,0,0,0.0133833,0,0.0273776
13.7833,0,12.5077,5.98015,0,0.318545,-0.0212738,0,2.1196,0,0,0,0.00693122,0,0.0211035
14.245,0,12.5077,5.97236,0,0.321037,-0.0156275,0,2.0677,0,0,0,0.00145374,0,0.0153488
14.7386,0,12.5077,5.96669,0,0.321076,-0.00996805,0,2.01729,0,0,0,-0.00320577,0,0.00969386
15.2664,0,12.5077,5.96355,0,0.318726,-0.00407275,0,1.96792,0,0,0,-0.00726878,0,0.00385349
15.8307,0,12.5077,5.9635,0,0.313959,0.00218653,0,1.91913,0,0,0,-0.0109919,0,-0.0023282
16.434,0,12.5077,5.96725,0,0.306608,0.00883535,0,1.87054,0,0,0,-0.0146506,0,-0.00888871
17.079,0,12.5077,5.97558,0,0.296315,0.0157871,0,1.8219,0,0,0,-0.0185204,0,-0.0157604
17.7687,0,12.5077,5.98931,0,0.28249,0.0228771,0,1.77305,0,0,0,-0.022868,0,-0.0227862
18.5061,0,12.5077,6.00919,0,0.26426,0.0298748,0,1.72394,0,0,0,-0.0279483,0,-0.0297307
19.2944,0,12.5077,6.03586,0,0.240418,0.0364752,0,1.67463,0,0,0,-0.0339967,0,-0.0362878
20.1374,0,12.5077,6.06969,0,0.20937,0.0423121,0,1.6253,0,0,0,-0.0412216,0,-0.0420826
21.0386,0,12.5077,6.11071,0,0.16909,0.0469564,0,1.5762,0,0,0,-0.0497915,0,-0.0466641
22.0021,0,12.5077,6.15838,0,0.117084,0.0489887,0,1.528,0,0,0,-0.0585584,0,-0.0494857
22.9979,0,12.5077,6.20956,0,0.0528829,0.0495546,0,1.48243,0,0,0,-0.068938,0,-0.0499917
23.9615,0,12.5077,6.25835,0,-0.0198742,0.0483397,0,1.44155,0,0,0,-0.0809961,0,-0.047875
24.8628,0,12.5077,6.30079,0,-0.0977324,0.043614,0,1.40618,0,0,0,-0.0915117,0,-0.0431769
25.7058,0,12.5077,6.3354,0,-0.179118,0.0365363,0,1.37595,0,0,0,-0.101075,0,-0.0361165
26.4942,0,12.5077,6.36127,0,-0.262295,0.0273619,0,1.35029,0,0,0,-0.10924,0,-0.0269631
27.2316,0,12.5077,6.37792,0,-0.345501,0.0163876,0,1.32881,0,0,0,-0.115631,0,-0.0160234
27.9213,0,12.5077,6.38533,0,-0.42703,0.00395419,0,1.31121,0,0,0,-0.119931,0,-0.00364398
28.5663,0,12.5077,6.38379,0,-0.5053,-0.00955447,0,1.29727,0,0,0,-0.121886,0,0.00978594
29.1696,0,12.5077,6.37392,0,-0.578902,-0.0237185,0,1.28682,0,0,0,-0.121324,0,0.0238379
29.7339,0,12.5077,6.35656,0,-0.646651,-0.0380742,0,1.27971,0,0,0,-0.118167,0,0.0380535
30.2617,0,12.5077,6.33277,0,-0.707616,-0.0521493,0,1.27577,0,0,0,-0.112446,0,0.0519591
30.7553,0,12.5077,6.30371,0,-0.761148,-0.0654765,0,1.27476,0,0,0,-0.104298,0,0.0650859
31.217,0,12.5077,6.27064,0,-0.806882,-0.0776062,0,1.2764,0,0,0,-0.0939715,0,0.076992
31.6488,0,12.5077,6.23481,0,-0.844735,-0.0881298,0,1.28033,0,0,0,-0.081788,0,0.0872801
32.0527,0,12.5077,6.19747,0,-0.874871,-0.0966943,0,1.2861,0,0,0,-0.0681131,0,0.0956112
32.4304,0,12.5077,6.15976,0,-0.897654,-0.103026,0,1.29321,0,0,0,-0.0532944,0,0.101709
32.7837,0,12.5077,6.12272,0,-0.913582,-0.106869,0,1.30108,0,0,0,-0.0376164,0,0.105357
33.1141,0,12.5077,6.08727,0,-0.923226,-0.108032,0,1.30909,0,0,0,-0.0212807,0,0.106383
33.4232,0,12.5077,6.05421,0,-0.927177,-0.106361,0,1.31663,0,0,0,-0.00441965,0,0.104661
33.7122,0,12.5077,6.02419,0,-0.926019,-0.101754,0,1.32307,0,0,0,0.0128405,0,0.100116
33.9826,0,12.5077,5.99774,0,-0.92033,-0.0941724,0,1.32781,0,0,0,0.0302984,0,0.0927584
34.2354,0,12.5077,5.97524,0,-0.910701,-0.0837135,0,1.33035,0,0,0,0.0476093,0,0.0827252
34.4719,0,12.5077,5.95692,0,-0.897759,-0.0706886,0,1.33031,0,0,0,0.0642722,0,0.0703176
34.6931,0,12.5077,5.94282,0,-0.882174,-0.0556373,0,1.32751,0,0,0,0.0797116,0,0.0560138
34.9,0,12.5077,5.93281,0,-0.864635,-0.039701,0,1.32189,0,0,0,0.0950284,0,0.0402931
10.1,0,12.96,7.55477,0,0.273931,-0.316856,0,2.67126,0,0,0,0.0097929,0,0.324827
10.3069,0,12.96,7.49049,0,0.276529,-0.288013,0,2.64215,0,0,0,0.017019,0,0.300445
10.5281,0,12.96,7.42725,0,0.2808,-0.263307,0,2.60926,0,0,0,0.0225514,0,0.275306
10.7647,0,12.96,7.36573,0,0.286557,-0.238195,0,2.5722,0,0,0,0.0261464,0,0.249702
11.0175,0,12.96,7.30649,0,0.293505,-0.213405,0,2.53104,0,0,0,0.0277273,0,0.224216
11.2879,0,12.96,7.25004,0,0.301251,-0.189547,0,2.48612,0,0,0,0.0273775,0,0.199459
11.577,0,12.96,7.19672,0,0.309331,-0.167183,0,2.43803,0,0,0,0.0253353,0,0.176
11.8861,0,12.96,7.14673,0,0.317251,-0.146713,0,2.38753,0,0,0,0.0219468,0,0.154287
12.2165,0,12.96,7.10012,0,0.324521,-0.128315,0,2.33548,0,0,0,0.0176093,0,0.13461
12.5698,0,12.96,7.05682,0,0.330692,-0.112016,0,2.28273,0,0,0,0.0127272,0,0.117069
12.9476,0,12.96,7.01666,0,0.335386,-0.0976607,0,2.23002,0,0,0,0.00766104,0,0.101593
13.3515,0,12.96,6.97948,0,0.338308,-0.0849756,0,2.17791,0,0,0,0.00269508,0,0.0879628
13.7833,0,12.96,6.94512,0,0.339247,-0.0736315,0,2.12674,0,0,0,-0.00197897,0,0.0758619
14.245,0,12.96,6.91354,0,0.338062,-0.0632617,0,2.07665,0,0,0,-0.00626592,0,0.0649304
14.7386,0,12.96,6.8848,0,0.334653,-0.0535334,0,2.02761,0,0,0,-0.0101597,0,0.0548129
15.2664,0,12.96,6.85914,0,0.328928,-0.0441817,0,1.97943,0,0,0,-0.0137308,0,0.0451989
15.8307,0,12.96,6.83692,0,0.320755,-0.0350021,0,1.93185,0,0,0,-0.0171111,0,0.0358508
16.434,0,12.96,6.81868,0,0.309915,-0.0258709,0,1.88458,0,0,0,-0.0204762,0,0.0266197
17.079,0,12.96,6.80505,0,0.296052,-0.0167617,0,1.83734,0,0,0,-0.0240281,0,0.0174539
17.7687,0,12.96,6.79675,0,0.278622,-0.0077401,0,1.78992,0,0,0,-0.0279848,0,0.0083969
18.5061,0,12.96,6.79447,0,0.256838,0.00104689,0,1.74215,0,0,0,-0.0325675,0,-0.000414035
19.2944,0,12.96,6.79885,0,0.229618,0.00936637,0,1.694,0,0,0,-0.0379911,0,-0.00874896
20.1374,0,12.96,6.81032,0,0.195528,0.0168986,0,1.64552,0,0,0,-0.044451,0,-0.0162853
21.0386,0,12.96,6.82898,0,0.152741,0.0232408,0,1.59683,0,0,0,-0.0521048,0,-0.0226033
22.0021,0,12.96,6.85442,0,0.099005,0.027348,0,1.54855,0,0,0,-0.0597844,0,-0.0271607
22.9979,0,12.96,6.88437,0,0.0341638,0.029543,0,1.50244,0,0,0,-0.0689833,0,-0.0293719
23.9615,0,12.96,6.91424,0,-0.0379709,0.0295697,0,1.46066,0,0,0,-0.0797233,0,-0.0288892
24.8628,0,12.96,6.94041,0,-0.114007,0.0263606,0,1.4242,0,0,0,-0.0888412,0,-0.0257485
25.7058,0,12.96,6.96106,0,-0.192487,0.0207558,0,1.39283,0,0,0,-0.0969748,0,-0.0202076
26.4942,0,12.96,6.97504,0,-0.271811,0.0130796,0,1.36605,0,0,0,-0.103713,0,-0.0125912
27.2316,0,12.96,6.98172,0,-0.350366,0.00367591,0,1.34349,0,0,0,-0.108723,0,-0.00325811
27.9213,0,12.96,6.98092,0,-0.426615,-0.00707147,0,1.32486,0,0,0,-0.111741,0,0.00740076
28.5663,0,12.96,6.97285,0,-0.499159,-0.0187487,0,1.30993,0,0,0,-0.112575,0,0.018966
29.1696,0,12.96,6.95803,0,-0.566791,-0.0309142,0,1.29847,0,0,0,-0.111124,0,0.0309966
29.7339,0,12.96,6.93723,0,-0.628532,-0.043116,0,1.29027,0,0,0,-0.10738,0,0.0430429
30.2617,0,12.96,6.9114,0,-0.683664,-0.0549161,0,1.28507,0,0,0,-0.10144,0,0.0546665
30.7553,0,12.96,6.88159,0,-0.731739,-0.0658958,0,1.28259,0,0,0,-0.0934966,0,0.0654583
31.217,0,12.96,6.84891,0,-0.772577,-0.0756903,0,1.28248,0,0,0,-0.0838332,0,0.0750594
31.6488,0,12.96,6.81445,0,-0.806251,-0.0839992,0,1.28436,0,0,0,-0.072793,0,0.0831778
32.0527,0,12.96,6.77923,0,-0.833047,-0.090591,0,1.28778,0,0,0,-0.060746,0,0.0895967
32.4304,0,12.96,6.74418,0,-0.853421,-0.0953192,0,1.29228,0,0,0,-0.0480383,0,0.0941724
32.7837,0,12.96,6.7101,0,-0.86793,-0.098077,0,1.2974,0,0,0,-0.0349585,0,0.0968221
33.1141,0,12.96,6.67767,0,-0.877185,-0.0988146,0,1.30266,0,0,0,-0.0217206,0,0.097508
33.4232,0,12.96,6.64743,0,-0.881799,-0.0975068,0,1.30761,0,0,0,-0.00846647,0,0.096226
33.7122,0,12.96,6.61981,0,-0.882363,-0.0941741,0,1.31181,0,0,0,0.00469582,0,0.0930041
33.9826,0,12.96,6.59512,0,-0.879435,-0.0888678,0,1.31489,0,0,0,0.0176465,0,0.0879125
34.2354,0,12.96,6.57356,0,-0.873546,-0.081699,0,1.31655,0,0,0,0.0302144,0,0.0810835
34.4719,0,12.96,6.55524,0,-0.865211,-0.0728925,0,1.31656,0,0,0,0.042172,0,0.0727285
34.6931,0,12.96,6.54014,0,-0.85493,-0.062781,0,1.31482,0,0,0,0.0532696,0,0.0631388
34.9,0,12.96,6.52814,0,-0.843181,-0.0524657,0,1.31132,0,0,0,0.0643977,0,0.052572
10.1,0,13.4578,8.82881,0,0.451857,-0.356489,0,2.35505,0,0,0,-0.0424432,0,0.365771
10.3069,0,13.4578,8.7552,0,0.443402,-0.332429,0,2.34809,0,0,0,-0.033851,0,0.347046
10.5281,0,13.4578,8.68077,0,0.436065,-0.312959,0,2.33801,0,0,0,-0.027014,0,0.327313
10.7647,0,13.4578,8.60604,0,0.429816,-0.292579,0,2.32444,0,0,0,-0.0212779,0,0.306633
11.0175,0,13.4578,8.53152,0,0.424562,-0.271707,0,2.30714,0,0,0,-0.0167537,0,0.285285
11.2879,0,13.4578,8.45773,0,0.420149,-0.250633,0,2.28603,0,0,0,-0.0134915,0,0.263603
11.577,0,13.4578,8.38519,0,0.416358,-0.229778,0,2.26116,0,0,0,-0.0114622,0,0.241954
11.8861,0,13.4578,8.31433,0,0.412924,-0.209504,0,2.23275,0,0,0,-0.0105667,0,0.2207
12.2165,0,13.4578,8.24553,0,0.409544,-0.190068,0,2.20117,0,0,0,-0.0106558,0,0.200167
12.5698,0,13.4578,8.1791,0,0.405895,-0.171704,0,2.16689,0,0,0,-0.0115374,0,0.180617
12.9476,0,13.4578,8.11525,0,0.401655,-0.154519,0,2.13045,0,0,0,-0.0130113,0,0.162224
13.3515,0,13.4578,8.05415,0,0.396513,-0.13853,0,2.0924,0,0,0,-0.0148884,0,0.14507
13.7833,0,13.4578,7.99591,0,0.390181,-0.123684,0,2.05323,0,0,0,-0.0170067,0,0.12914
14.245,0,13.4578,7.94065,0,0.382397,-0.109832,0,2.01332,0,0,0,-0.0192467,0,0.114344
14.7386,0,13.4578,7.88854,0,0.372921,-0.0968132,0,1.97296,0,0,0,-0.0215406,0,0.100534
15.2664,0,13.4578,7.83979,0,0.361514,-0.0844629,0,1.9323,0,0,0,-0.0238721,0,0.0875366
15.8307,0,13.4578,7.79471,0,0.347922,-0.0726175,0,1.89136,0,0,0,-0.0262782,0,0.0751794
16.434,0,13.4578,7.75372,0,0.331832,-0.0611541,0,1.85009,0,0,0,-0.0288416,0,0.0633207
